PlayerID,PA,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,HallOfFame
clairda01,8,-0.09,3,7,1,1,0,0,0,0,0,NC
longhe01,8505,2.179411765,1875,7519,1441,2091,333,97,91,1040,529,C
scottlu01,3193,1.322222222,889,2810,370,725,181,20,135,436,17,NC
oldisbo01,262,-0.11,135,236,20,56,6,0,1,22,0,NC
tynerja01,1467,0.261111111,440,1316,165,361,41,11,1,91,56,NC
harvelu01,146,-0.9,40,136,12,30,6,1,0,12,1,NC
vandufr01,1,0.03,1,0,0,0,0,0,0,0,0,NC
taubyfr01,56,-0.5,24,52,7,4,1,0,0,5,1,NC
belleal01,6676,3.338333333,1539,5853,974,1726,389,21,381,1239,88,C
milleot02,910,0.3825,272,837,95,229,39,6,0,91,3,NC
moranmi01,5135,0.818333333,1298,4753,618,1269,220,56,32,366,127,NC
iorgda01,1782,0.035,743,1438,126,394,89,9,9,187,5,NC
delgapu01,23,-0.03,13,22,4,4,0,0,0,2,0,NC
lunarfe01,257,-0.05,97,275,18,61,9,0,0,26,0,NC
jordasl01,7,-0.135,2,7,0,0,0,0,0,0,0,NC
grossem01,1038,1.608,248,987,141,291,67,21,7,107,0,NC
hoffmgl01,2383,0.033,766,2086,242,506,104,9,23,206,5,NC
naragha01,1088,-0.045454545,424,826,77,225,28,10,6,81,1,NC
saylo01,1274,-0.145,298,1508,240,354,56,10,6,52,0,NC
verbaem01,3109,0.48,853,2392,240,633,73,21,0,203,12,NC
azocaos01,460,-0.08,202,439,38,99,16,0,5,36,10,NC
ensmu01,6,-0.25,3,6,0,0,0,0,0,0,0,NC
repkoja01,779,0.167142857,360,700,105,157,29,4,16,67,27,NC
whitebi01,4,-0.01,1,4,1,1,0,0,0,0,0,NC
narrosa01,29,-0.01,24,28,0,8,0,0,0,1,0,NC
farmebi01,16,-0.08,5,8,0,0,0,0,0,0,0,NC
youngwa01,37,0.1,14,33,2,10,1,0,1,3,0,NC
magalev01,3,-0.03,3,2,0,0,0,0,0,0,0,NC
vollmcl01,2288,0.122307692,685,1462,197,357,52,7,51,229,7,NC
smithmi02,117,-0.37,36,102,15,20,3,1,3,8,2,NC
straujo01,150,-0.326666667,38,144,7,22,2,0,0,4,0,NC
gilgu01,538,-0.295,221,468,46,87,16,0,1,37,5,NC
altenje01,33,-0.03,19,31,3,9,1,1,0,3,0,NC
milledo02,6476,1.5275,1589,5805,711,1526,232,108,32,715,177,C
cristch01,12,-0.19,6,11,1,0,0,0,0,0,0,NC
bambeha01,13,-0.18,7,12,0,1,0,0,0,0,0,NC
hodgira01,1823,0.853333333,530,1689,198,481,79,24,4,188,7,NC
goodwda01,707,-0.237142857,252,636,72,150,32,8,13,81,3,NC
curledo01,44,-0.17,10,37,7,4,0,1,0,2,0,NC
browndi01,2031,0.312222222,636,1866,175,455,62,3,62,223,7,NC
rodriau01,7085,0.7575,2017,6185,546,1455,258,44,103,579,21,NC
millege01,64,0.245,17,57,10,11,2,1,0,6,0,NC
seabosc01,115,-0.32,60,106,11,23,5,0,1,10,0,NC
willire02,156,0.0875,88,136,22,34,3,3,2,14,5,NC
whitmfr01,25,-0.295,20,22,7,1,0,0,0,1,0,NC
hollmst01,289,-0.053333333,94,265,29,67,13,6,2,27,1,NC
sheehbi01,230,0.15,58,199,24,60,3,6,1,19,7,NC
ballepe01,9,-0.05,3,9,0,1,0,0,0,0,0,NC
hastisc01,1359,0.22,294,1381,282,397,45,7,0,151,48,NC
rogelbi01,5919,1.695714286,1482,5149,755,1375,256,75,42,609,82,NC
sandbry01,9282,4.246875,2164,8385,1318,2386,403,76,282,1061,344,I
spilmha01,906,-0.037333333,563,790,93,178,31,2,20,108,1,NC
emmerfr01,352,-0.58,122,313,30,57,10,7,0,20,2,NC
harledi01,3248,-0.08,741,2882,389,755,59,27,10,236,139,NC
muserto01,1389,-0.126,663,1297,123,330,41,9,7,112,16,NC
brownma05,27,-0.255,15,24,0,1,1,0,0,3,1,NC
himesja01,212,-0.035,52,196,13,48,5,2,0,14,4,NC
bakerdu01,8022,1.948421053,2039,7117,964,1981,320,23,242,1013,137,C
morelke01,5082,0.264615385,1306,4792,534,1351,226,14,125,699,31,NC
torrean02,2157,0.865555556,650,1910,277,462,113,29,32,174,77,NC
hanlone01,5577,1.390769231,1270,5087,931,1318,159,79,30,518,329,C
yankoge01,31,-0.155,18,31,0,5,2,0,0,4,0,NC
powelji01,240,-0.15,60,226,28,49,8,7,0,5,0,NC
mcginfr01,4,-0.1,1,4,0,0,0,0,0,0,0,NC
rabbjo01,224,-0.008,108,204,22,46,12,1,4,27,2,NC
pappaer01,342,0.116666667,104,289,34,70,13,0,1,35,1,NC
hargiga01,0,0,1,0,0,0,0,0,0,0,0,NC
seibeku01,2,-0.03,7,2,2,0,0,0,0,0,0,NC
wheeldo01,220,0.44,67,192,17,46,9,2,1,22,2,NC
leutz01,12,-0.08,4,12,2,1,0,0,0,0,0,NC
colbemi01,237,0.06,80,224,16,58,10,2,2,28,0,NC
hinshge01,35,0.105,13,31,2,11,1,0,0,5,1,NC
joypo01,132,-0.65,36,130,12,28,0,0,0,0,0,NC
escobal01,439,0.365,125,388,53,100,14,4,13,52,5,NC
jonesly01,1048,-0.17625,527,947,109,239,34,5,7,91,13,NC
klausbo01,673,0.253333333,215,474,50,89,22,2,6,24,3,NC
kazmase01,46,-0.04,19,39,2,8,1,0,0,2,0,NC
steinbe01,348,0.326666667,82,308,41,79,8,3,3,20,10,NC
hellmto01,3,-0.13,1,3,0,0,0,0,0,0,0,NC
sullijo07,282,-0.038,116,259,9,59,5,0,2,18,0,NC
mccleje01,4,-0.03,2,3,0,0,0,0,0,0,0,NC
merchan01,7,0.065,3,6,1,2,0,0,0,0,0,NC
mateohe01,280,-0.15,190,257,39,60,8,2,1,10,15,NC
vanslan01,6495,2.952142857,1658,5560,815,1520,284,89,164,784,238,C
henribo01,18,-0.073333333,48,16,13,2,0,0,0,1,0,NC
kellsk01,236,-0.87,75,213,24,47,8,3,0,17,5,NC
crozier01,39,0.08,14,33,5,5,2,0,2,4,0,NC
richabi01,60,0.03,15,52,7,11,2,0,2,7,1,NC
berteha01,16,0.08,4,15,1,5,0,0,0,1,0,NC
gilgahu01,8,0.02,2,8,2,2,0,0,0,0,0,NC
nortofr01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
jablora01,2803,0.316666667,812,2584,304,692,129,11,84,444,17,NC
robinbr02,106,-0.133333333,38,101,5,23,3,1,0,10,0,NC
bradsge01,25,-0.22,10,23,3,5,2,0,0,6,0,NC
canseoz01,74,-0.213333333,24,65,8,13,6,0,0,4,0,NC
whitege01,301,0.28,86,258,32,70,17,1,1,31,11,NC
younghe02,28,-0.1,9,25,2,6,0,0,0,0,0,NC
gunnihy01,10,-0.07,4,9,0,1,0,0,0,2,0,NC
martibi02,3716,0.226153846,1021,2931,361,752,118,22,50,282,26,C
dunstsh01,6276,0.546190476,1814,6437,806,1730,314,69,159,706,249,C
stransa01,3511,1.633636364,903,3458,586,944,130,33,19,299,253,NC
wilkebr01,3753,1.223333333,972,3035,481,756,189,26,118,381,52,NC
stephbo01,118,-0.08,67,111,19,27,3,0,0,6,2,NC
mcraebr01,5737,1.103076923,1354,5877,832,1510,305,62,116,605,211,NC
bostoda01,2901,0.3575,1058,2264,313,555,110,20,71,233,81,NC
sperrro01,533,-0.5,208,473,48,100,13,1,3,30,1,NC
rhymewi01,449,0.143333333,130,399,54,106,17,4,2,29,2,NC
biasaha01,33,-0.29,21,24,6,2,2,0,0,2,0,NC
lowfl01,4,0.07,1,4,1,1,0,1,0,1,0,NC
neeltr01,861,1.243333333,230,758,110,212,37,0,37,120,5,NC
demonle01,82,0.15,26,70,8,17,3,1,0,7,3,NC
butlear01,1489,0.39,454,1289,181,311,44,13,3,101,54,NC
rothebo01,23,-0.29,10,21,1,2,0,0,0,3,0,NC
fosteel01,423,-0.16,105,386,56,72,7,5,6,41,37,NC
bakerfr02,384,-1.16,125,353,39,82,17,4,4,38,3,NC
campusi01,288,-0.01,154,262,26,53,11,3,5,23,1,NC
finigji01,1828,0.55,512,1600,195,422,74,17,19,168,8,NC
bellte01,6,-0.01,9,4,0,0,0,0,0,0,0,NC
cookedu01,2058,0.88875,608,1745,324,489,109,28,24,229,32,NC
grovero01,809,-0.315,207,671,69,155,18,9,0,45,17,NC
piersji01,6592,1.546315789,1734,5902,812,1610,253,51,105,587,122,NC
veryzto01,3098,-0.308333333,996,2848,250,687,84,12,14,231,9,NC
rebouje01,2607,0.835,1018,2229,310,536,100,6,20,202,22,NC
leathha01,25,0.05,9,23,3,7,1,0,1,1,1,NC
schmege01,138,-0.965,76,122,18,16,2,2,0,6,0,NC
gomezch02,5148,-0.072631579,1515,4443,494,1151,218,18,51,456,33,NC
martife02,310,-0.242,99,282,28,58,15,1,9,29,2,NC
hubbaal01,7,-0.03,2,6,2,2,0,0,0,2,0,NC
johnsbo04,274,0.08,98,249,24,49,8,1,9,27,3,NC
cregebe01,18,-0.17,15,16,3,3,1,0,0,0,1,NC
jacobot01,78,-0.2,29,73,4,15,3,1,0,3,0,NC
altobjo01,290,-0.31,166,257,27,54,8,3,5,28,3,NC
riggejo01,624,0.18,174,552,65,131,14,15,10,42,18,NC
campbbr01,5366,1.092857143,1360,4187,679,1217,261,76,92,683,46,NC
deloslu01,150,-0.286666667,55,139,8,29,6,2,0,7,0,NC
austiji01,6316,1.263333333,1580,5388,661,1328,174,76,13,390,244,C
fousebi01,89,-0.68,21,89,11,12,0,1,0,2,0,NC
lynchmi01,31,-0.23,7,28,4,4,0,0,0,0,0,NC
blockcy01,60,0.083333333,17,53,9,16,1,1,0,5,2,NC
lindsch01,934,-0.8,229,828,97,200,30,3,0,67,28,NC
tennato01,2,-0.04,2,2,1,0,0,0,0,0,0,NC
glockno01,13,-0.36,7,12,0,0,0,0,0,0,0,NC
willida06,6,-0.05,8,5,1,1,1,0,0,0,0,NC
farredu01,6263,1.552,1565,5501,796,1515,202,116,50,869,145,NC
fordda03,16,0.095,33,14,8,4,0,0,0,0,9,NC
roberre01,27,0.15,9,23,1,6,1,0,1,3,0,NC
rothfja01,123,0.38,35,115,20,36,3,1,2,18,3,NC
valenjo03,6317,1.97625,1678,5539,872,1348,302,41,249,816,136,NC
irwinto01,12,-0.03,3,9,1,1,0,0,0,0,0,NC
taverwi01,2644,0.731428571,670,2412,358,662,71,16,8,128,195,NC
walkefl01,166,-0.03,42,152,23,40,2,3,0,0,0,NC
rodrihe01,462,0.98,124,407,55,108,14,0,1,40,7,NC
bautida01,2718,-0.03,895,2388,292,632,111,12,61,291,34,NC
nixonal01,1446,-0.176666667,422,1345,180,372,60,13,7,118,19,NC
pulliha01,202,0.018333333,123,187,31,49,11,0,8,22,0,NC
nagelru01,90,-0.065,62,68,7,13,2,0,2,4,0,NC
cassipe01,413,-0.273333333,101,224,20,45,3,1,0,20,7,NC
wohlfji01,3371,0.135333333,1220,3049,349,793,125,33,21,305,89,NC
federal01,259,-0.225,76,235,14,56,4,2,0,14,1,NC
shielto01,36,-0.025,22,34,4,6,1,0,0,1,0,NC
didiebo01,837,-0.318333333,247,751,56,172,25,4,0,51,2,NC
schicmo01,39,-0.39,14,34,3,5,0,0,0,3,0,NC
wellsca01,758,0.478571429,276,619,88,153,38,4,22,77,5,NC
mccormo01,1378,0.565714286,429,982,137,267,45,22,5,106,31,NC
chrisjo01,1868,0.02,638,1667,224,434,68,17,29,173,29,NC
jeltzst01,2041,-0.03625,727,1749,183,367,46,20,5,130,18,NC
fulleve01,883,-0.016666667,325,785,67,182,33,4,14,65,6,NC
suttodr01,308,0.015,128,222,27,61,19,1,3,36,0,NC
rungepa01,411,0.02625,183,345,43,80,13,1,4,26,5,NC
mancugu01,5029,0.717222222,1460,4409,382,1174,196,15,53,536,7,C
lacocpe01,1945,-0.207777778,715,1729,214,444,86,11,27,224,8,NC
warneho01,234,-0.2,67,219,16,50,2,1,2,19,7,NC
mccrewa01,242,0.73,56,213,40,69,5,0,0,20,10,NC
mcgrite01,367,-0.091428571,126,325,26,67,12,0,3,30,1,NC
hickmji01,788,-0.354,253,727,84,158,26,13,8,70,27,NC
rudoldu01,4,-0.01,3,4,0,1,0,0,0,0,0,NC
guzmafr01,102,0.096,48,95,14,20,3,0,1,7,10,NC
vandybi01,558,-0.213333333,136,530,78,134,15,11,2,56,74,NC
whitema01,3523,0.937333333,939,3025,441,755,116,17,89,381,90,NC
bailege01,727,-0.176666667,213,523,83,127,14,7,2,47,11,NC
leachfr01,3998,0.796,991,3733,543,1147,196,53,72,509,32,C
mejiaro02,450,-0.495,133,411,47,90,24,6,10,40,7,NC
sauerha01,5412,1.595625,1399,4591,672,1210,189,18,265,809,11,C
florejo01,10,-0.065,16,7,2,1,0,0,0,0,1,NC
basgamo01,569,-0.51,200,512,52,110,15,3,4,41,1,NC
evanste01,21,0.006666667,20,19,5,3,0,0,1,3,0,NC
edwarjo01,5132,1.054285714,1470,4577,430,1106,202,32,81,524,15,C
manrifr01,1459,0.256,498,1333,151,341,60,12,20,159,14,NC
brancal01,1038,-0.8925,282,930,117,199,37,11,4,80,5,NC
lembost01,12,-0.05,7,11,0,2,0,0,0,1,0,NC
brownbi01,22,-0.26,9,20,0,4,0,0,0,1,0,NC
minchdo01,4725,1.528666667,1400,3932,525,968,176,16,198,640,25,NC
bradfbu01,1834,0.053571429,697,1448,190,321,48,9,43,151,36,NC
figgami01,99,-0.195,46,8,1,1,0,0,0,0,0,NC
johnsfr02,4,-0.02,4,4,1,1,0,0,0,0,0,NC
snydeji01,103,0.38,25,103,16,30,2,3,0,11,0,NC
woodrpe01,70,0.12,20,61,11,15,1,1,2,7,3,NC
reyesgi01,283,0.061428571,122,258,13,52,11,0,0,14,2,NC
stahosc01,1153,0.194,344,1019,135,261,70,3,27,119,13,NC
wentzja01,4,-0.09,1,4,0,1,0,0,0,0,0,NC
huttoto01,1920,-0.033846154,952,1769,211,442,69,7,24,190,16,NC
croniji01,63,0.03,25,56,7,13,2,1,0,4,0,NC
singtfr01,612,0.296666667,181,516,66,140,36,5,7,85,2,NC
smithja03,5031,0.7925,1406,4211,737,1201,167,69,38,357,217,NC
mcglojo01,325,-0.383333333,80,297,38,58,3,4,1,33,41,NC
duncaje01,183,-0.435,69,154,15,28,0,2,1,11,7,NC
wilsobo01,5,-0.05,3,5,0,1,0,0,0,0,0,NC
morrido01,13,-0.2,6,13,0,2,0,0,0,0,0,NC
nealoji01,1051,1.37,259,937,111,240,31,20,3,130,26,NC
carlfr01,115,-0.6,25,99,13,20,2,2,0,13,0,NC
ramirma03,140,0.145,45,115,16,25,4,0,4,17,0,NC
saturlu01,11,-0.055,25,10,1,1,1,0,0,1,1,NC
henrifr01,94,-1.52,36,90,4,19,4,0,0,4,0,NC
johnsra04,547,0.88,204,484,55,129,21,0,6,53,5,NC
peskyjo01,5515,2.654166667,1270,4494,839,1383,220,47,17,389,51,C
reachal01,402,0.136,83,393,89,97,15,7,0,56,7,NC
speedho01,160,-0.24,113,135,21,28,5,1,0,6,4,NC
joneste01,33,0.06,9,31,4,6,1,0,0,4,1,NC
tillmru01,61,0.033333333,38,56,11,13,2,0,2,9,3,NC
ramirwi01,130,-0.04,70,118,16,32,8,2,1,11,0,NC
jordabr01,5646,2.192,1456,5160,755,1454,267,37,184,821,119,C
liniaco01,33,-0.38,15,32,3,7,2,0,0,2,0,NC
colewi01,281,-0.035,68,245,23,53,9,4,0,18,3,NC
lepcite01,2345,0.449166667,729,1770,198,434,81,10,55,209,8,NC
snydejo01,38,-0.19,9,37,4,6,2,0,0,1,0,NC
yancyhu01,20,-0.1,7,19,0,2,1,0,0,0,0,NC
steelji01,149,-0.473333333,111,133,13,24,2,1,0,11,5,NC
jorgete01,253,0.1,91,233,21,56,9,0,1,19,2,NC
palysst01,366,0.078,138,163,21,43,6,0,4,21,2,NC
milleru02,7,-0.01,2,4,1,1,0,0,0,1,0,NC
whitnfr01,140,0.11,34,139,27,33,7,1,0,15,0,NC
spencji01,5408,0.161764706,1553,4535,508,1128,167,26,144,562,10,C
waitked01,4681,1.075833333,1140,4232,520,1206,211,45,22,368,30,NC
brickge01,13,-0.03,5,12,0,2,0,1,0,0,0,NC
ellisja01,609,-0.097142857,344,552,91,143,23,3,7,33,24,NC
gharrpa01,2245,0.786,676,1961,237,513,92,26,20,251,32,NC
valenbo01,3,-0.19,1,3,0,0,0,0,0,0,0,NC
colbecr01,179,-0.06,72,163,12,35,7,2,2,21,1,NC
wrighjo01,303,-0.15,77,242,30,67,10,4,1,30,7,NC
vossal01,295,-0.72,77,490,66,94,18,0,0,0,0,NC
fogarjo01,8,-0.08,2,8,1,1,0,0,0,0,0,NC
jimenho01,438,-0.32,158,411,34,76,16,2,0,29,0,NC
knollpu01,266,-0.33,79,244,24,52,10,5,0,29,3,NC
coxbo01,719,0.465,220,628,50,141,22,2,9,58,3,C
aylwadi01,3,-0.07,4,3,0,0,0,0,0,0,0,NC
kibblja01,10,-0.05,5,8,1,0,0,0,0,0,0,NC
myersbe01,660,-0.136666667,160,592,66,150,14,12,0,52,11,NC
gettiby01,49,0.05,21,39,7,7,1,1,0,1,0,NC
adkinhe01,5,0,1,5,1,2,0,0,0,0,0,NC
hairsje02,4967,0.690526316,1442,4701,610,1208,247,23,79,450,156,NC
lachaca01,5307,0.9175,1265,4928,681,1380,198,87,39,693,192,NC
lewisjo01,876,0.655,266,771,97,175,24,6,22,74,8,NC
meyerdr01,15,-0.31,5,14,1,3,0,0,0,0,0,NC
blanche01,3087,-0.005882353,971,2703,269,610,146,11,69,284,6,NC
sheame01,1402,-0.0275,439,974,80,198,31,6,4,96,6,NC
howarla01,405,0.006,133,405,39,93,22,0,6,51,0,NC
wilsogr01,10,-0.2,12,10,1,1,1,0,0,1,0,NC
doylela01,7393,3.003333333,1766,6912,1009,1990,318,132,75,833,313,C
lytleda01,67,-0.265,16,8,2,0,0,0,0,0,0,NC
scanlpa02,251,-0.0825,120,219,17,41,7,1,4,28,0,NC
tylerjo01,59,0.235,16,53,7,17,2,1,2,12,0,NC
hargrch01,1296,0.075555556,423,989,84,259,38,9,3,112,6,NC
kressre01,5669,0.969411765,1391,4353,581,1255,246,52,77,714,38,C
huch01,214,-0.068,118,193,27,34,4,3,2,18,4,NC
luceyjo01,18,-0.155,13,18,0,2,0,0,0,0,0,NC
berthha01,77,-0.09,17,73,17,17,1,1,0,8,3,NC
martybo01,399,0.076666667,154,358,35,94,12,11,3,35,2,NC
burdabo01,722,-0.22,388,435,35,93,12,0,9,61,1,NC
barrebi01,13,-0.076666667,3,13,1,2,1,0,0,1,0,NC
castepe01,107,-0.403333333,51,93,13,15,2,0,3,9,1,NC
mooreje01,134,-0.256666667,35,183,22,54,7,2,2,0,0,NC
hartnga01,7297,3.004,1990,6432,867,1912,396,64,236,1179,28,I
sullipa01,118,-0.54,31,114,15,22,3,1,0,0,0,NC
schmuha01,0,0,1,0,1,0,0,0,0,0,0,NC
vosmijo01,6087,1.57,1414,5472,818,1682,335,92,65,874,23,NC
guthbu01,3,0.03,3,3,1,0,0,0,0,0,0,NC
wingoiv01,4376,1.053529412,1327,4003,362,1039,147,81,25,455,87,NC
freylo01,6402,2.4275,1535,5481,837,1473,260,69,60,544,102,NC
taylojo01,329,-0.026,119,243,25,60,15,1,8,25,0,NC
worthre01,1103,0.516,292,1101,124,314,74,18,12,117,2,NC
rayir01,999,0.742,226,829,142,237,27,10,3,108,48,NC
mccurha01,1314,0.259,543,1157,148,326,71,12,9,148,12,NC
wendele01,107,-0.212,62,100,3,18,2,1,0,10,0,NC
reedmi01,187,-0.1375,68,163,16,37,4,2,0,10,7,NC
bellde01,5068,1.201818182,1210,4578,642,1262,232,15,134,668,170,NC
millebi01,5,-0.04,1,5,0,1,0,0,0,2,0,NC
mitchda01,4358,1.574166667,1127,3990,554,1241,168,61,41,408,45,NC
shortch01,1519,0.09875,527,1345,161,370,51,20,3,134,12,NC
evansdw01,10569,3.354,2606,8996,1470,2446,483,73,385,1384,78,C
hislela01,4780,1.785714286,1197,4205,652,1146,193,32,166,674,128,C
burkeda01,150,-0.303333333,42,208,28,44,2,0,0,18,4,NC
rickeda01,228,-0.066666667,130,213,15,53,9,0,1,20,0,NC
mullira01,4089,1.059375,1325,3569,445,972,226,17,73,435,15,NC
yountla01,0,0,1,0,0,0,0,0,0,0,0,NC
oconnji01,411,0.385,139,356,66,96,13,4,8,57,9,NC
ripkebi01,3015,0.4925,912,2729,287,674,121,6,20,229,25,NC
hustoha01,5,-0.04,2,4,0,0,0,0,0,0,0,NC
unserde01,5813,1.04875,1799,5271,616,1357,186,42,85,491,65,C
fulmewa01,4,0.06,1,4,1,2,0,0,0,1,0,NC
garrifo01,747,0.182,185,287,27,71,12,1,2,21,1,NC
covinwe01,3291,0.611333333,1075,2751,332,767,121,16,118,446,7,NC
ginsbjo01,1985,0.004117647,695,1761,173,428,62,9,21,177,7,NC
stephwa01,64,0.02,32,61,3,17,1,1,0,5,0,NC
higgike01,202,-1.03,71,181,17,40,4,1,0,13,0,NC
dykesji01,9351,1.603636364,2282,8046,1108,2256,453,90,108,1071,70,C
fieldjo02,796,-0.222,217,713,95,167,25,3,34,107,3,NC
prattfr01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
zeidero01,3686,0.602,941,3071,382,739,87,22,5,243,223,NC
brumlmi01,732,-0.04,224,660,52,151,24,2,5,50,2,NC
moseswa01,8253,1.836111111,2012,7349,1121,2148,433,108,91,678,174,C
ryanbu01,644,0.95,166,571,79,161,18,10,1,63,21,NC
holtro01,7,0.12,2,6,0,1,0,0,0,1,0,NC
davisot01,0,0,1,0,1,0,0,0,0,0,0,NC
garcida03,237,0.075,77,194,28,44,9,1,5,23,3,NC
whiteed02,82,-0.79,36,74,5,12,3,0,1,4,1,NC
millele01,13,-0.08,8,12,1,2,0,0,0,0,0,NC
davisro01,933,-0.025,295,991,107,231,50,5,11,86,8,NC
doomsha01,5,-0.08,1,4,0,0,0,0,0,0,0,NC
roberda02,22,-0.51,9,19,0,2,0,0,0,2,0,NC
farrejo02,2398,1.626,541,2172,329,567,93,28,4,141,68,NC
knodemi01,78,-0.17,42,65,11,15,1,1,0,12,0,NC
fridlji01,468,-0.233333333,152,424,50,105,12,5,8,53,3,NC
dirksan01,1063,1.276666667,297,971,150,268,47,7,24,100,13,NC
roberbo01,2742,0.856363636,829,2385,283,578,93,10,115,368,7,NC
devordo01,114,0.09,50,107,5,24,3,2,3,13,1,NC
johnspe01,210,-0.435,74,189,12,37,3,2,0,22,2,NC
clemove01,1414,0.918571429,474,1271,78,364,56,11,5,140,6,NC
ohagahe01,4,0.08,1,4,1,1,0,0,0,0,0,NC
gullite01,669,-0.69,196,612,73,151,25,8,9,79,7,NC
corcojo01,20,-0.23,6,20,0,3,0,0,0,1,0,NC
cohenal01,77,-0.133333333,29,67,8,13,2,0,0,2,0,NC
sharodi01,526,0.21,242,467,46,102,20,0,13,46,6,NC
burkeed01,3938,0.747272727,855,3439,726,964,142,57,27,403,280,NC
guldebr01,491,-0.055714286,182,435,45,87,14,2,5,43,2,NC
gilbrro01,1640,-0.25,500,1436,164,356,45,15,14,125,25,NC
sullibi04,3130,0.645833333,962,2840,347,820,152,32,29,388,30,NC
zapusjo01,5,-0.05,2,5,0,1,0,0,0,0,0,NC
blaylma01,852,0.215,287,746,96,175,21,15,15,78,11,NC
fishech02,44,-0.025,11,80,6,16,4,0,0,0,0,NC
kittlro01,3013,0.393333333,843,3140,407,750,121,3,203,536,16,NC
brownja03,268,-0.052,155,227,44,46,11,2,1,10,13,NC
derbyge02,33,0.09,10,31,4,4,0,0,0,2,0,NC
schwabi01,113,-0.2,31,110,14,26,4,0,1,0,0,NC
congabu01,1276,1.118,309,698,75,204,16,5,4,86,19,NC
edlerda01,382,-0.485,126,334,34,72,7,3,6,36,12,NC
colinal01,5,-0.05,2,5,0,1,0,0,0,1,0,NC
delgrbo01,2323,0.304166667,731,1638,225,379,72,8,36,147,14,NC
foxan01,2194,-0.054545455,776,1878,239,442,65,15,29,169,68,NC
faedole01,566,-0.038,174,529,42,133,17,1,5,52,1,NC
hanckbu01,0,0,1,0,0,0,0,0,0,0,0,NC
atkinga01,3273,0.49875,817,2928,399,835,169,7,99,488,8,NC
milneed01,2718,1.423333333,804,2395,376,607,111,28,42,195,145,NC
crossmo01,6721,1.129333333,1684,5828,719,1365,232,68,31,621,328,NC
mclarpo01,148,-0.245,70,129,16,25,3,0,1,12,2,NC
snipero01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
uhlirch01,30,-0.36,14,27,3,4,0,0,0,3,0,NC
turnete01,6643,2.237647059,1659,5921,699,1499,207,77,8,528,256,C
tablepa01,4364,0.221428571,1202,3905,439,1081,191,23,47,489,15,NC
alcarlu01,391,-0.4175,115,365,30,70,9,2,4,29,2,NC
griesti01,3,0.01,5,3,1,1,0,0,0,0,0,NC
stonege03,32,-0.18,18,28,4,6,0,1,0,0,0,NC
lewisdu01,5998,1.936363636,1459,5351,612,1518,289,68,38,793,113,C
webbea01,2459,1.471111111,650,1919,285,590,140,18,57,304,7,NC
hardilo02,3,-0.04,1,3,0,1,1,0,0,1,0,NC
bailebo01,7043,1.596111111,1931,6159,781,1584,236,44,191,784,86,C
healyfr02,1496,0.653,470,1230,137,303,57,6,20,133,29,NC
breedha01,684,0.328,274,608,61,148,28,6,21,76,0,NC
richbla01,2860,0.79375,698,2619,378,806,101,51,13,247,65,NC
katama01,763,-0.094285714,278,702,97,162,34,9,13,59,10,NC
silveal01,7,-0.01,14,7,3,1,0,0,0,2,0,NC
hendrti01,1546,0.8375,416,1291,152,356,68,22,6,192,26,NC
sullich01,449,0.976666667,112,442,55,114,10,5,0,24,0,NC
parkeri01,251,-0.026666667,163,225,36,55,9,0,2,24,9,NC
braggda01,2835,0.638571429,916,2400,333,621,145,13,46,259,60,NC
coseyra01,9,-0.13,9,9,0,1,0,0,0,0,0,NC
mclemma01,7239,0.9745,1832,6228,945,1607,257,47,53,617,273,NC
mcguibi01,50,-0.095,23,44,3,8,0,0,1,6,0,NC
savagdo01,323,-0.005,105,297,36,76,8,5,4,27,2,NC
greenge01,1263,0.21125,408,1198,131,316,51,7,47,164,2,NC
hafeybu01,398,-0.178,123,144,23,29,8,1,4,15,2,NC
villahe01,516,0.3875,191,473,53,109,21,2,25,72,1,NC
seweljo01,8333,3.833571429,1903,7132,1141,2226,436,68,49,1055,74,I
lunsftr01,4,0.04,4,4,0,2,1,0,0,1,0,NC
fossera01,3228,0.988461538,924,3161,321,809,121,14,67,346,15,NC
schulje01,85,-0.036666667,40,78,5,19,5,1,0,7,0,NC
wyliere01,3,-0.05,1,3,0,0,0,0,0,0,0,NC
kennedo01,630,0.904,160,615,67,160,25,4,1,53,0,NC
nietoto01,697,-0.334285714,251,619,37,127,24,4,5,69,0,NC
smithoz01,10778,4.046315789,2573,9396,1257,2460,402,69,28,793,580,I
nicosst01,1044,0.113,358,1007,90,236,56,3,12,83,6,NC
lawru01,2647,1.32,749,2421,379,656,101,37,18,199,228,NC
wathadu01,6,0.15,3,5,1,3,1,0,0,1,0,NC
merulma01,547,-0.325,223,496,37,116,17,2,7,59,0,NC
milancl01,8336,2.500625,1982,7359,1004,2100,240,105,17,617,495,C
mitchru01,101,-0.435,40,93,8,14,1,0,4,7,0,NC
beardol01,1423,2.666666667,331,1307,195,353,34,34,4,173,73,NC
beaslle01,37,-0.59,25,32,5,7,1,0,0,3,1,NC
figueje01,216,-0.67,115,198,20,50,5,0,1,11,2,NC
cavenik01,1751,1.0775,466,1577,173,410,61,24,13,196,15,NC
nixla01,2063,0.295833333,758,1912,234,455,110,11,68,247,9,NC
