PA,R,H,2B,HR,RBI,SB,HallOfFame
10,1,2,0,0,1,0,NC
197,53,38,4,3,18,30,NC
37,3,4,0,0,1,1,NC
766,54,151,25,15,83,0,NC
459,33,88,12,1,28,2,NC
148,12,25,5,0,4,0,NC
14,1,2,0,0,0,1,NC
970,127,159,26,8,71,7,NC
101,17,22,3,1,4,2,NC
9027,1194,2232,423,475,1540,17,I
5336,812,1491,236,42,592,153,I
2232,240,502,72,65,256,27,NC
5,0,0,0,0,0,0,NC
4,0,1,0,0,0,0,NC
56,4,8,2,1,6,0,NC
5315,923,1556,291,47,604,247,NC
675,95,159,30,14,83,20,NC
5829,536,1229,193,23,529,28,C
11,0,1,0,0,0,1,NC
139,21,37,2,3,11,3,NC
4617,548,931,196,103,460,70,NC
1453,131,271,40,27,125,23,NC
394,41,85,13,13,49,3,NC
286,52,69,9,0,43,5,NC
3825,631,813,91,5,272,383,NC
23,1,2,1,0,1,0,NC
30,1,6,0,1,2,0,NC
218,3,7,2,0,6,0,NC
547,94,188,28,0,49,0,NC
15,0,3,1,0,0,0,NC
95,10,21,2,2,8,0,NC
77,9,16,4,0,5,4,NC
34,4,7,1,0,0,1,NC
51,5,14,2,1,3,1,NC
2574,351,640,118,51,265,49,NC
2,1,1,0,0,0,0,NC
5,1,1,1,0,0,0,NC
7559,956,1737,289,374,1149,20,C
854,80,175,26,2,54,14,NC
3,0,0,0,0,0,0,NC
98,10,25,2,0,0,0,NC
653,36,90,11,0,39,14,NC
82,10,10,0,0,4,3,NC
6571,813,1775,341,150,1036,66,I
59,7,11,1,0,5,1,NC
786,95,181,36,5,60,6,NC
170,20,41,6,1,11,4,NC
328,43,82,16,1,33,4,NC
7209,954,1991,399,124,997,223,NC
315,34,68,8,1,24,3,NC
3538,324,808,159,86,453,9,NC
15,1,2,1,0,1,0,NC
220,25,51,7,2,16,4,NC
32,2,10,0,0,0,1,NC
5,0,2,0,0,0,0,NC
35,3,6,0,0,0,0,NC
2406,214,569,92,5,234,49,NC
1988,169,453,66,6,191,42,NC
3255,418,777,122,104,398,18,NC
321,26,61,10,1,21,2,NC
1708,149,365,60,5,119,16,NC
92,8,20,5,1,13,0,NC
423,122,166,30,2,0,0,NC
914,84,223,34,1,81,8,NC
91,4,17,2,1,6,2,NC
36,2,4,4,0,0,0,NC
2065,281,531,99,60,262,60,NC
2,1,1,0,0,1,0,NC
84,17,18,2,3,7,0,NC
9109,998,2237,267,15,536,323,C
11,1,2,0,0,0,0,NC
1551,130,316,63,20,139,4,NC
890,96,225,43,22,116,9,NC
3494,442,812,101,133,543,19,NC
10,2,2,0,0,2,0,NC
629,53,145,17,5,58,20,NC
261,20,55,13,5,29,1,NC
6407,635,1593,288,128,778,33,C
65,6,16,2,0,5,2,NC
37,3,8,1,0,2,3,NC
408,35,88,12,1,33,3,NC
720,66,182,28,18,86,4,NC
596,34,71,7,1,24,5,NC
12,0,3,0,0,0,0,NC
1662,184,301,32,61,179,6,NC
3216,321,712,121,16,235,13,NC
21,1,3,0,0,2,0,NC
15,0,0,0,0,1,0,NC
1,0,0,0,0,0,0,NC
23,2,3,0,0,1,0,NC
207,20,30,4,1,15,3,NC
4,0,0,0,0,0,0,NC
365,51,91,12,0,21,6,NC
80,6,18,2,0,5,4,NC
144,13,31,6,4,18,0,NC
1595,162,351,56,12,112,34,NC
986,148,205,32,5,100,64,NC
3198,442,599,105,39,193,52,NC
6211,729,1370,287,163,681,111,NC
3306,468,914,108,16,342,186,NC
1602,160,334,45,8,112,37,C
4042,464,922,210,86,461,23,NC
2506,260,506,70,6,133,59,NC
6153,944,1437,273,242,795,87,C
9,2,2,0,0,2,0,NC
63,5,11,1,0,2,1,NC
4,0,0,0,0,0,0,NC
4,0,1,0,0,0,0,NC
5256,546,1273,230,30,584,80,C
2305,239,657,143,54,345,9,NC
145,9,29,3,0,7,0,NC
5785,767,1542,248,64,491,129,NC
4,0,2,1,0,1,0,NC
26,7,7,1,0,3,3,NC
1044,132,254,46,37,124,2,NC
8257,1068,2022,424,293,1174,44,C
20,3,2,0,0,0,1,NC
6051,723,1421,204,26,467,324,C
3369,399,791,120,7,316,49,NC
98,13,26,8,0,10,0,NC
1820,118,337,43,13,101,10,NC
2165,283,446,49,7,134,153,NC
1518,173,330,31,5,136,46,NC
53,8,16,3,1,10,0,NC
2000,241,345,47,12,144,57,NC
1246,89,273,41,2,114,2,NC
15,1,3,0,0,2,1,NC
572,98,198,23,2,81,40,NC
2214,295,497,109,49,223,85,NC
15,2,2,0,0,0,1,NC
768,94,170,22,10,56,5,NC
5,0,1,0,0,0,0,NC
1982,205,484,90,7,231,15,C
73,7,7,0,0,3,3,NC
711,59,148,20,13,70,0,NC
47,4,8,1,1,2,0,NC
4,1,0,0,0,0,0,NC
1085,113,262,49,10,93,5,NC
195,17,39,4,0,0,0,NC
145,12,27,5,0,16,6,NC
165,13,25,4,0,15,10,NC
1369,133,314,40,1,79,14,NC
1649,144,340,60,24,156,7,NC
1280,120,308,50,5,119,43,NC
3640,326,788,75,2,297,19,NC
7836,1168,1982,437,299,1130,105,C
545,46,87,14,20,62,2,NC
117,23,30,4,2,24,3,NC
0,0,0,0,0,0,0,NC
859,75,187,29,17,98,9,NC
0,0,0,0,0,0,0,NC
8787,1138,2311,471,378,1390,127,C
25,4,9,0,0,1,0,NC
2,0,0,0,0,0,0,NC
141,5,8,1,0,4,1,NC
420,28,56,6,0,22,0,NC
132,6,17,2,1,4,0,NC
21,2,3,0,0,0,0,NC
15,0,3,1,0,2,0,NC
5,1,0,0,0,0,0,NC
130,17,30,3,0,17,0,NC
972,77,206,42,22,116,4,NC
1370,207,336,35,5,103,69,NC
534,60,101,11,3,38,18,NC
12,1,1,1,0,0,0,NC
20,6,5,0,0,1,0,NC
142,7,25,4,5,19,0,NC
85,11,15,2,2,11,1,NC
3440,472,807,128,36,302,196,NC
283,41,79,15,3,48,2,NC
323,27,60,6,2,31,1,NC
8,1,1,0,0,1,0,NC
2924,414,671,89,10,323,138,NC
278,26,62,5,7,17,2,NC
38,2,11,0,0,2,0,NC
3001,345,761,117,11,332,132,NC
310,35,68,3,1,25,10,NC
48,4,10,1,0,2,2,NC
27,3,3,1,1,2,2,NC
129,8,25,7,2,10,1,NC
2483,390,604,103,14,197,76,NC
4143,457,966,158,50,447,36,NC
50,5,11,0,0,4,0,NC
4,0,1,0,0,1,0,NC
5296,751,1412,189,42,409,324,NC
46,4,4,0,0,4,0,NC
4871,496,1176,193,71,435,167,NC
147,11,23,5,1,11,0,NC
16,2,3,0,0,2,0,NC
236,42,41,5,2,17,6,NC
1,0,0,0,0,0,0,NC
290,18,56,3,0,11,2,NC
1035,86,228,24,1,55,27,NC
282,78,97,21,3,30,12,NC
10270,1403,2970,591,320,1382,128,I
4,0,1,0,0,0,0,NC
194,15,43,7,1,32,4,NC
4,0,0,0,0,0,0,NC
146,8,29,5,3,8,0,NC
873,71,121,22,24,79,0,NC
10,0,2,1,0,2,1,NC
1059,98,183,30,16,80,5,NC
2075,258,415,87,21,162,37,NC
528,46,116,14,2,59,0,NC
8,0,1,0,0,0,0,NC
14,7,6,2,0,3,1,NC
35,5,7,2,0,0,0,NC
215,16,48,5,2,18,4,NC
3295,214,696,98,18,260,12,NC
863,83,189,44,4,70,13,NC
16,1,2,0,0,4,0,NC
1372,126,308,41,33,123,20,C
1651,189,419,58,7,109,90,NC
3571,335,836,147,18,367,17,NC
4544,495,1104,221,143,620,14,NC
3369,307,738,99,19,219,74,NC
1073,118,207,38,19,113,16,NC
2142,224,522,69,1,214,88,NC
39,6,9,3,0,2,1,NC
491,44,111,32,11,69,3,NC
100,4,20,5,0,3,0,NC
176,17,44,9,9,28,0,NC
7,1,1,0,1,1,0,NC
518,48,108,11,3,37,2,NC
20,0,2,0,0,1,0,NC
245,29,50,4,1,19,14,NC
8164,1009,2029,398,108,754,249,C
544,71,116,19,8,46,6,NC
3734,590,931,148,9,371,78,NC
6848,1406,1755,314,42,720,473,NC
2625,268,616,119,25,279,18,NC
11,4,2,0,0,1,0,NC
4363,509,1050,156,229,747,2,NC
400,46,80,10,3,27,4,NC
526,44,58,6,8,34,6,NC
6938,771,1760,297,44,835,115,NC
736,82,165,34,21,89,4,NC
1646,150,384,65,15,168,7,NC
4,0,1,0,0,0,0,NC
3298,329,749,90,5,301,85,NC
8,1,1,0,0,0,0,NC
1100,119,263,36,17,118,2,NC
4340,535,929,202,145,609,52,C
206,18,39,7,5,23,0,NC
2290,286,541,92,34,201,81,NC
214,23,50,10,3,15,3,NC
16,1,4,0,0,0,0,NC
156,21,25,4,3,11,1,NC
3548,401,752,124,13,351,113,NC
7617,929,2034,342,87,656,70,C
2451,337,664,142,17,204,53,NC
4875,882,1415,198,15,555,203,NC
252,29,48,5,0,12,1,NC
3,0,0,0,0,0,0,NC
1,0,0,0,0,0,0,NC
110,10,20,4,2,3,3,NC
1778,223,437,76,9,151,22,NC
34,6,6,4,0,2,1,NC
8,2,0,0,0,0,0,NC
76,2,9,1,0,6,3,NC
2069,194,434,87,31,211,14,NC
925,87,202,35,9,87,2,NC
3,0,0,0,0,0,0,NC
2398,208,496,96,27,280,12,NC
334,34,68,9,1,21,7,NC
3584,485,778,132,133,415,65,NC
9057,1329,2340,441,198,960,379,I
44,9,8,1,0,3,1,NC
2,1,0,0,0,0,0,NC
347,22,71,2,0,14,6,NC
5,1,0,0,0,0,0,NC
3940,297,843,111,8,273,11,C
1130,140,237,35,24,96,5,NC
9063,1152,2257,506,256,1226,11,C
2401,218,507,92,66,262,9,NC
1577,108,305,49,20,124,4,NC
2190,227,642,90,10,268,44,NC
480,32,38,7,2,23,1,NC
1256,110,304,46,1,151,29,NC
393,44,73,8,4,33,5,NC
676,77,129,29,18,75,7,NC
151,18,31,6,0,7,9,NC
1718,219,487,89,39,221,14,NC
14,1,3,2,0,3,0,NC
4503,436,1209,243,83,504,18,NC
625,66,129,23,14,52,17,NC
1905,212,449,57,54,202,22,NC
2970,388,633,91,77,283,62,NC
335,27,59,13,0,29,0,NC
3223,222,681,106,5,273,34,C
0,0,0,0,0,0,0,NC
1186,97,226,37,49,147,4,NC
1,1,0,0,0,0,0,NC
42,7,6,0,0,2,0,NC
14,0,1,0,0,0,0,NC
258,29,62,8,5,26,0,NC
4067,528,997,195,149,534,106,NC
4670,527,1225,198,15,581,105,NC
8,9,2,1,0,1,0,NC
103,10,18,0,0,10,5,NC
5488,611,1141,204,41,367,101,NC
1771,238,440,117,51,201,42,NC
10,0,0,0,0,1,0,NC
4144,554,959,175,67,428,59,NC
66,6,17,5,0,4,1,NC
261,35,46,5,2,9,14,NC
732,94,185,36,2,18,0,NC
307,38,68,10,0,28,7,NC
343,22,83,9,3,32,3,NC
102,16,21,3,0,7,2,NC
76,2,17,1,0,4,0,NC
86,9,12,2,0,2,1,NC
3731,294,653,86,76,346,25,NC
6256,925,1374,208,348,957,22,I
50,4,6,0,0,5,0,NC
3373,387,721,132,16,256,101,NC
3364,394,832,148,13,384,65,NC
11,1,1,0,0,0,0,NC
1291,164,387,65,38,205,10,C
2714,291,689,124,34,370,13,NC
1943,174,273,34,24,102,10,NC
59,10,13,3,0,7,5,NC
0,0,0,0,0,0,0,NC
23,2,3,0,0,3,0,NC
249,42,52,3,0,22,3,NC
4,0,1,0,0,0,0,NC
3581,317,731,104,3,220,74,C
6,0,2,0,0,0,0,NC
276,36,54,8,2,29,24,NC
264,15,54,7,7,25,0,NC
65,7,9,0,1,3,4,NC
31,2,6,0,0,0,2,NC
1433,155,364,63,20,138,33,NC
1032,87,219,38,13,110,6,NC
8,0,0,0,0,0,0,NC
5502,614,1302,204,251,815,18,NC
22,1,4,0,0,4,0,NC
3,0,0,0,0,0,0,NC
8508,1239,2193,363,57,642,165,C
2586,188,536,68,78,277,1,NC
17,1,2,0,0,1,0,NC
6072,819,1710,316,133,701,206,C
28,4,8,1,0,3,3,NC
3103,307,628,148,96,348,14,NC
30,9,4,2,0,3,3,NC
4925,608,1210,157,46,522,126,C
6057,732,1571,243,21,426,120,C
2929,214,627,87,50,252,2,C
1,0,0,0,0,0,0,NC
680,66,132,27,20,94,3,NC
7,0,1,0,0,0,0,NC
33,4,9,1,0,7,0,NC
8189,1076,1994,321,231,971,183,C
28,3,3,1,0,1,0,NC
10174,1355,2555,445,499,1561,76,C
1708,377,538,68,13,252,20,NC
1795,169,362,57,11,148,23,NC
2072,262,418,81,50,208,52,NC
23,3,7,1,0,3,2,NC
174,14,34,6,1,16,3,NC
8,0,1,0,0,1,0,NC
5777,833,1424,229,164,703,50,C
4155,516,1088,163,49,383,220,NC
4940,1025,1302,124,14,460,434,C
5,0,0,0,0,0,1,NC
34,3,4,0,0,1,1,NC
1797,205,433,71,5,132,62,NC
156,25,36,14,1,0,0,NC
53,6,6,0,0,4,0,NC
3724,446,852,184,149,536,10,NC
3565,415,883,100,17,245,51,C
16,2,2,1,0,3,0,NC
78,3,12,1,2,12,0,NC
4,0,0,0,0,0,0,NC
3193,363,847,162,57,397,13,C
95,5,16,1,1,5,4,NC
230,23,55,6,1,15,1,NC
33,3,6,0,0,0,1,NC
17,2,1,0,0,0,0,NC
1,0,0,0,0,0,0,NC
9,1,1,0,0,0,0,NC
92,11,17,3,3,12,0,NC
417,26,64,15,5,24,1,NC
13,0,2,0,0,2,0,NC
7,0,1,0,0,0,0,NC
1647,142,381,56,44,202,5,NC
6,2,0,0,0,0,0,NC
35,3,4,1,0,0,0,NC
837,56,153,22,18,80,0,NC
1453,306,513,86,10,278,19,NC
107,11,30,2,0,15,0,NC
41,3,7,0,0,2,1,NC
1715,160,401,88,30,177,4,NC
3395,237,751,86,4,240,39,C
687,85,135,30,12,58,24,NC
5421,474,1313,244,113,628,6,C
166,23,26,5,0,11,10,NC
34,4,5,0,0,0,0,NC
6878,861,1759,362,100,664,216,C
46,3,7,1,1,3,1,NC
140,10,39,8,1,13,0,NC
43,6,9,1,0,2,2,NC
77,7,16,1,1,9,0,NC
3,0,2,0,0,0,0,NC
3,0,0,0,0,0,0,NC
5567,737,1399,212,142,661,89,C
338,22,44,4,0,15,2,NC
4508,446,1017,164,73,552,16,NC
0,0,0,0,0,0,0,NC
2,2,1,1,0,0,0,NC
1180,117,247,26,3,129,27,NC
8,2,2,0,0,0,0,NC
5135,714,1515,321,63,773,53,C
2099,146,370,60,28,161,4,C
343,45,86,12,0,22,4,NC
1593,162,285,53,35,178,8,C
221,29,46,10,0,17,0,NC
112,10,26,7,2,9,2,NC
3,0,1,0,0,1,0,NC
73,15,19,2,0,5,6,NC
1967,187,373,86,35,173,35,NC
31,2,2,0,0,1,1,NC
1140,109,203,33,34,114,0,NC
3,0,1,0,0,0,0,NC
4302,507,1191,234,87,508,21,C
4087,441,859,126,92,408,51,NC
3461,335,728,95,11,314,140,NC
287,24,68,11,1,25,6,NC
546,45,107,9,18,69,1,NC
62,9,14,1,1,4,0,NC
193,15,32,7,2,9,2,NC
10519,1410,2711,434,426,1475,90,I
316,22,70,12,5,20,0,NC
1,0,0,0,0,0,0,NC
67,4,12,6,0,2,0,NC
3628,404,938,184,66,509,25,NC
36,1,7,2,0,3,0,NC
1598,117,320,56,26,148,3,C
1574,159,344,52,7,107,28,NC
4,1,0,0,0,0,0,NC
158,16,33,3,3,11,3,NC
7660,1177,1686,273,593,1453,11,C
2224,251,522,73,53,246,16,C
4136,473,1021,191,104,598,69,NC
770,70,143,15,3,61,13,NC
36,1,4,0,0,0,0,NC
13,0,2,0,0,0,0,NC
1,0,0,0,0,0,0,NC
5572,685,1473,196,22,360,49,C
2439,326,609,133,45,276,81,NC
19,3,6,0,0,0,0,NC
395,32,75,13,1,39,9,NC
1790,163,401,51,13,156,6,NC
5528,632,1229,286,139,533,98,NC
169,26,31,2,1,16,1,NC
9731,1315,2634,414,173,1200,284,NC
116,16,23,5,2,10,1,NC
29,1,2,0,0,1,0,NC
4959,568,1050,201,201,663,42,NC
527,62,122,30,12,48,6,NC
9,0,0,0,0,0,0,NC
52,1,4,0,0,0,0,NC
10,0,0,0,0,1,0,NC
288,43,96,7,4,78,15,NC
36,5,8,2,0,2,0,NC
1568,171,367,58,12,147,95,NC
597,85,137,28,11,60,4,NC
24,3,5,1,0,1,0,NC
1126,101,209,37,24,101,2,NC
1579,198,365,42,10,168,72,NC
203,14,37,6,1,21,1,NC
1178,93,259,49,18,120,2,NC
194,14,44,10,0,27,0,NC
10740,1513,3010,578,118,1014,24,I
6596,545,1431,255,16,568,177,NC
89,12,17,1,0,7,1,NC
626,71,122,20,20,71,0,NC
51,4,11,4,2,6,0,NC
7574,936,2015,380,64,1147,194,C
5243,656,1318,231,114,558,228,NC
2228,161,408,65,30,186,5,NC
1761,241,423,77,25,132,58,NC
36,5,9,2,2,6,0,NC
100,15,23,4,1,5,0,NC
2231,230,545,96,22,252,16,NC
7,0,2,0,0,1,0,NC
7303,823,1832,295,336,1122,20,NC
1720,188,386,56,17,111,10,NC
1222,154,295,56,32,125,34,NC
310,37,50,10,2,8,5,NC
231,28,50,10,3,12,3,NC
155,15,27,2,1,16,3,NC
1115,148,246,50,13,102,15,NC
8,0,0,0,0,0,0,NC
50,5,10,2,0,5,0,NC
10359,1583,2626,438,169,979,809,I
30,2,5,0,0,2,0,NC
5905,638,1453,273,162,745,23,C
90,4,20,1,0,7,0,NC
3,0,1,0,0,0,0,NC
7,0,0,0,0,0,0,NC
368,38,73,9,7,46,3,NC
5,0,0,0,0,0,0,NC
20,0,2,0,0,4,0,NC
129,13,23,4,1,15,5,NC
6723,852,1563,280,268,1115,37,C
477,44,116,20,0,41,4,NC
26,3,6,1,0,3,0,NC
4001,445,828,139,24,335,95,C
831,86,180,28,7,75,6,NC
32,1,5,1,0,2,0,NC
4,0,0,0,0,0,0,NC
357,26,69,8,0,27,7,NC
177,16,28,4,0,10,2,NC
37,3,7,3,0,0,0,NC
4,0,1,0,0,0,0,NC
702,72,170,21,0,61,2,NC
542,67,110,15,0,30,1,NC
537,60,109,20,1,42,27,NC
1953,203,446,57,20,172,9,NC
1446,202,338,43,4,115,136,NC
219,17,38,3,0,0,0,NC
2942,263,661,97,8,219,49,NC
16,5,1,0,0,0,0,NC
70,8,12,1,0,4,1,NC
1,0,0,0,0,0,0,NC
259,27,62,2,0,14,3,NC
12,1,3,1,0,2,0,NC
56,9,13,3,1,7,0,NC
50,5,12,2,2,6,2,NC
81,10,18,6,0,2,1,NC
2,0,0,0,0,0,0,NC
5480,676,1361,226,62,435,217,C
46,7,3,1,0,3,0,NC
10211,1416,3000,440,240,1305,83,I
286,22,60,8,0,0,0,NC
1428,141,344,62,70,207,3,NC
297,38,77,12,7,37,1,NC
58,6,10,3,0,5,2,NC
2968,380,687,129,21,295,12,C
398,35,56,10,2,15,5,NC
5034,577,1192,177,28,427,37,NC
3197,339,688,118,25,240,46,NC
41,7,11,1,1,6,1,NC
1,0,0,0,0,0,0,NC
335,46,84,13,4,30,3,NC
152,15,28,4,4,18,1,NC
142,7,25,1,0,3,4,NC
1057,84,188,28,11,85,6,NC
735,126,219,33,1,97,0,NC
2206,220,511,97,28,238,10,NC
3471,538,666,72,22,319,214,NC
385,36,66,14,2,23,7,NC
20,0,0,0,0,0,0,NC
273,31,50,6,1,18,8,NC
737,62,138,19,9,95,2,NC
26,2,3,0,0,1,0,NC
5939,816,1445,219,349,1119,4,C
2709,262,557,103,65,335,9,NC
3492,364,793,128,20,369,85,C
6573,478,1288,206,20,412,73,NC
3557,478,865,127,40,274,213,NC
314,24,72,15,2,19,1,NC
238,26,44,11,5,25,0,NC
26,0,4,1,0,2,0,NC
1626,267,476,62,2,214,106,NC
110,8,21,0,0,4,4,NC
861,119,169,29,7,50,25,NC
5,1,1,0,0,1,0,NC
213,12,54,11,0,22,0,NC
8,1,1,0,0,0,0,NC
86,5,19,4,0,5,0,NC
6206,705,1645,318,127,916,25,C
0,0,0,0,0,0,0,NC
534,54,116,18,17,52,6,NC
1634,120,274,45,37,135,5,NC
22,0,2,1,0,2,0,NC
1305,156,321,60,23,150,13,NC
3,0,0,0,0,0,0,NC
951,108,249,36,14,114,6,NC
2651,270,594,77,29,251,41,C
26,1,4,0,0,2,0,NC
886,89,181,43,6,72,7,NC
8420,1246,2468,476,105,1149,114,I
1757,160,301,48,12,119,38,NC
179,18,32,5,0,14,9,NC
5,0,1,0,0,0,0,NC
2132,213,498,88,11,142,38,NC
2127,242,439,65,8,150,64,NC
854,85,171,33,0,49,20,NC
121,12,23,2,1,7,3,NC
9,0,1,0,0,0,0,NC
1522,134,294,30,4,122,20,NC
5442,721,1377,228,68,439,322,NC
791,74,162,27,10,50,27,NC
124,7,36,8,2,14,0,NC
48,3,9,2,0,5,0,NC
1338,149,307,40,41,179,10,NC
86,14,18,3,0,8,0,NC
964,89,207,39,21,87,14,NC
47,4,7,1,0,3,0,NC
312,13,47,6,0,9,5,NC
16,0,1,0,0,2,0,NC
93,19,12,0,0,2,16,NC
19,2,3,0,0,1,0,NC
4,0,0,0,0,0,0,NC
21,3,0,0,0,1,0,NC
30,5,5,1,0,2,0,NC
2482,322,599,112,16,183,36,NC
874,86,190,37,14,89,8,NC
7963,1174,2092,458,335,1106,166,C
2451,261,630,111,27,310,11,NC
40,1,4,1,0,0,0,NC
39,0,4,1,0,3,0,NC
23,1,4,0,0,0,0,NC
384,62,114,21,8,71,6,NC
1657,181,397,82,71,217,5,NC
585,78,128,21,1,34,27,NC
3482,559,905,119,9,404,279,NC
1325,163,255,42,13,109,40,NC
5766,598,1398,254,144,746,50,NC
5294,623,1308,198,21,421,172,NC
41,3,4,1,1,4,1,NC
4545,422,1053,150,58,343,45,C
4838,521,907,152,114,417,57,C
96,14,21,5,1,8,0,NC
2702,315,607,91,51,258,86,NC
236,19,40,2,0,11,6,NC
2453,249,516,114,28,209,20,NC
221,1,11,0,0,3,0,NC
28,3,7,0,0,4,1,NC
1585,107,274,53,15,128,5,NC
4333,549,1079,222,138,589,114,C
4646,532,1117,191,16,560,91,C
7,1,1,0,0,0,0,NC
79,9,16,0,0,14,0,NC
52,9,11,2,0,4,0,NC
6067,759,1678,317,77,798,82,NC
4278,427,1054,218,78,452,33,NC
177,22,34,4,0,14,1,NC
486,53,103,22,15,56,1,NC
1,0,0,0,0,0,0,NC
44,4,6,1,0,2,0,NC
12,2,3,1,0,2,0,NC
4864,668,1293,252,106,484,141,NC
5,0,0,0,0,0,0,NC
4815,627,1161,178,242,856,25,I
2894,356,623,102,103,402,11,NC
260,35,61,6,1,20,8,NC
10917,1668,2769,522,235,1139,408,C
2651,272,600,78,8,179,81,NC
4669,629,1205,139,17,324,182,C
27,3,5,0,0,2,0,NC
1537,157,349,74,21,134,16,NC
33,2,2,0,0,1,0,NC
3420,322,770,124,25,356,91,NC
7907,954,2026,351,201,806,102,C
4014,460,934,144,41,301,57,NC
152,10,27,5,2,13,0,NC
6,0,2,0,0,0,0,NC
0,0,0,0,0,0,0,NC
6458,733,1619,267,130,745,79,NC
0,1,0,0,0,0,0,NC
16,2,2,0,0,0,0,NC
2976,436,823,112,27,460,110,NC
2869,198,618,102,18,262,55,C
482,38,83,8,3,30,1,NC
36,4,5,1,0,0,0,NC
39,13,6,0,1,3,0,NC
11418,1551,2584,463,563,1702,228,I
176,21,34,4,8,21,1,NC
1755,208,413,85,22,225,13,NC
443,45,94,10,5,34,1,NC
1895,178,405,60,37,232,8,NC
9,0,0,0,0,0,0,NC
1689,190,414,65,20,146,28,NC
440,41,127,16,0,70,2,NC
320,10,52,7,2,15,1,NC
1,0,0,0,0,0,0,NC
58,8,8,2,0,4,0,NC
23,1,2,0,0,1,0,NC
1914,223,388,73,9,106,134,NC
1909,141,437,49,1,166,78,NC
558,82,131,21,1,49,10,NC
42,3,8,2,2,4,0,NC
63,1,8,2,0,3,2,NC
1913,195,428,60,68,234,5,NC
904,38,56,9,0,29,12,NC
141,15,25,4,2,11,2,NC
1833,243,422,49,5,90,1,NC
133,11,30,6,0,9,0,NC
327,37,73,8,0,33,4,NC
799,67,146,26,24,82,1,NC
2109,201,468,93,45,197,17,NC
114,13,23,0,0,5,5,NC
101,5,18,1,0,4,0,NC
2318,189,541,67,6,212,64,NC
3,0,0,0,0,0,0,NC
83,2,20,2,0,7,0,NC
67,3,12,1,0,4,0,NC
26,0,5,2,0,1,0,NC
4,1,1,0,0,0,0,NC
97,6,18,3,1,7,0,NC
36,5,8,3,1,5,0,NC
4406,712,1137,158,1,398,32,NC
94,5,20,2,0,5,0,NC
89,6,17,1,1,10,0,NC
12,1,3,0,0,1,1,NC
155,8,26,1,0,9,4,NC
13,1,1,0,0,1,0,NC
1519,161,358,37,0,120,7,NC
5178,585,1174,187,126,546,14,NC
5,0,1,0,0,1,1,NC
17,0,4,0,0,0,0,NC
176,10,34,8,2,14,2,NC
2092,180,443,42,4,198,32,NC
5842,811,1253,241,75,500,200,C
29,3,5,0,0,1,0,NC
3932,540,1116,123,16,501,233,NC
1,0,1,0,0,0,0,NC
219,20,40,3,0,17,1,NC
1326,163,313,58,50,186,15,NC
34,6,8,1,0,3,0,NC
18,2,4,0,0,2,0,NC
3356,343,708,130,104,415,12,NC
71,11,14,2,1,9,0,NC
8501,935,1855,271,70,558,209,C
44,2,6,0,0,1,0,NC
2095,173,457,85,36,214,4,NC
80,10,18,4,0,10,0,NC
1950,173,462,52,1,156,37,NC
6352,601,1792,277,190,990,8,I
2325,229,530,86,44,210,21,NC
684,59,154,23,10,64,4,NC
6719,877,1588,239,38,563,149,I
2,0,0,0,0,0,0,NC
32,2,3,0,0,0,0,NC
166,16,34,3,0,12,2,NC
1058,164,222,25,2,134,98,NC
30,6,7,0,0,0,0,NC
8,1,1,0,0,0,0,NC
2,0,0,0,0,0,0,NC
14,0,4,0,0,0,0,NC
96,9,25,4,0,7,0,NC
2883,294,755,122,64,381,22,NC
219,37,56,4,0,0,0,NC
4051,735,1141,162,65,621,252,NC
512,38,104,16,3,27,0,NC
3784,635,1055,175,12,337,34,NC
220,31,68,9,0,12,0,NC
2357,302,608,121,92,343,13,NC
31,5,9,1,1,7,0,NC
1165,158,257,50,4,61,16,NC
4483,380,1030,124,2,456,23,C
1397,145,296,34,35,126,7,NC
1,0,1,0,0,0,0,NC
290,29,70,15,1,19,2,NC
5412,565,1335,247,84,631,53,NC
1644,217,383,53,10,212,83,NC
69,6,9,2,0,2,0,NC
323,33,54,6,1,9,3,NC
337,22,74,10,0,24,2,NC
1561,159,300,39,53,164,13,NC
121,15,31,3,6,15,1,NC
96,17,17,2,0,3,0,NC
19,0,3,0,0,2,0,NC
21,2,7,1,0,3,0,NC
167,0,2,0,0,0,0,NC
9625,1156,2194,309,79,631,638,C
2992,276,587,94,12,253,79,NC
37,6,11,1,0,2,0,NC
1191,116,259,42,11,84,45,NC
3572,307,728,92,12,201,33,NC
25,2,4,0,0,1,0,NC
793,81,206,29,10,89,9,NC
27,5,4,0,0,0,0,NC
150,13,33,3,1,15,2,NC
14,3,5,0,0,0,0,NC
1522,133,344,52,29,192,4,NC
7,1,3,1,0,2,0,NC
1344,117,274,32,4,140,15,NC
9400,1189,2259,289,34,1137,388,NC
4714,365,1220,236,72,608,5,C
170,18,36,8,0,17,1,NC
5120,627,1196,234,250,822,6,C
122,8,25,7,1,12,1,NC
1086,173,286,65,55,154,4,NC
155,14,32,3,0,16,1,NC
3,0,0,0,0,0,0,NC
3,0,0,0,0,0,0,NC
406,42,75,14,10,45,1,NC
1107,109,230,36,11,109,18,NC
87,13,19,4,0,0,0,NC
1344,169,304,23,2,117,49,NC
12,0,1,0,0,1,0,NC
576,72,152,23,2,48,8,NC
2325,304,532,68,39,174,194,NC
16,1,3,0,0,1,0,NC
281,25,49,4,1,27,0,NC
8379,769,2016,294,138,853,27,I
